Address,Type,Datetime,Latitude,Longitude,Report Location,Incident Number
750 S Michigan St,Aid Response,4/7/23 8:38,47.546547,-122.325036,POINT (-122.325036 47.546547),F230041981
535 Ne 130th St,Triaged Incident,4/7/23 8:39,47.722992,-122.322884,POINT (-122.322884 47.722992),F230041982
2519 1st Ave,Aid Response,4/7/23 8:40,47.614798,-122.348918,POINT (-122.348918 47.614798),F230041984
Sw Genesee St / 37th Ave Sw,Wires Down,4/7/23 8:42,47.56468,-122.378769,POINT (-122.378769 47.56468),F230041985
4th Ave / Pike St,Aid Response,4/7/23 8:44,47.610214,-122.336683,POINT (-122.336683 47.610214),F230041986
E Harrison St / Federal Ave E,Aid Response,4/7/23 8:55,47.621977,-122.318874,POINT (-122.318874 47.621977),F230041988
3621 33rd Ave S,Auto Fire Alarm,4/7/23 9:02,47.571408,-122.291001,POINT (-122.291001 47.571408),F230041989
14323 Meridian Ave N,Aid Response,4/7/23 9:02,47.732517,-122.334258,POINT (-122.334258 47.732517),F230041990
401 5TH AVE S,Aid Response,4/7/23 9:04,47.599186,-122.327667,POINT (-122.327667 47.599186),F230041991
2100 N Northgate Way,Aid Response,4/7/23 9:06,47.708663,-122.333993,POINT (-122.333993 47.708663),F230041993
12318 15TH AVE NE,1RED 1 Unit,4/7/23 9:15,47.717758,-122.312622,POINT (-122.312622 47.717758),F230041994
3rd Ave / Pike St,Aid Response,4/7/23 9:18,47.60975,-122.337793,POINT (-122.337793 47.60975),F230041995
333 8th Ave N,Aid Response,4/7/23 9:20,47.621265,-122.341073,POINT (-122.341073 47.621265),F230041996
3012 21st Ave W,Aid Response,4/7/23 9:23,47.646686,-122.383349,POINT (-122.383349 47.646686),F230041997
415 1st Ave N,Water Job Minor,4/7/23 9:26,47.62227,-122.355423,POINT (-122.355423 47.62227),F230041999
113 23rd Ave S,Aid Response,4/7/23 9:29,47.601601,-122.302284,POINT (-122.302284 47.601601),F230042000
2920 Fuhrman Ave E,Aid Response,4/7/23 9:31,47.647093,-122.317229,POINT (-122.317229 47.647093),F230042001
2505 2nd Ave,Medic Response,4/7/23 9:31,47.615384,-122.347925,POINT (-122.347925 47.615384),F230042002
7729 Rainier Ave S,Illegal Burn,4/7/23 9:32,47.533354,-122.269987,POINT (-122.269987 47.533354),F230042003
9112 7th Ave S,Medic Response,4/7/23 9:36,47.522118,-122.324981,POINT (-122.324981 47.522118),F230042004
8733 Evanston Ave N,Aid Response,4/7/23 9:37,47.692599,-122.351287,POINT (-122.351287 47.692599),F230042005
2020 S Jackson St,Aid Response,4/7/23 9:47,47.599261,-122.305296,POINT (-122.305296 47.599261),F230042006
6850 Woodlawn Ave Ne,Aid Response,4/7/23 9:48,47.677566,-122.327227,POINT (-122.327227 47.677566),F230042008
3601 Beacon Ave S,Aid Response,4/7/23 9:51,47.571924,-122.308253,POINT (-122.308253 47.571924),F230042010
2150 N 107th St,Medic Response,4/7/23 9:53,47.70684,-122.332461,POINT (-122.332461 47.70684),F230042012
2020 S Jackson St,Aid Response,4/7/23 9:55,47.599261,-122.305296,POINT (-122.305296 47.599261),F230042013
6900 37th Ave S,Aid Response,4/7/23 9:57,47.540654,-122.286239,POINT (-122.286239 47.540654),F230042014
4712 35th Ave S,Medic Response,4/7/23 9:59,47.560584,-122.288822,POINT (-122.288822 47.560584),F230042015
13035 Linden Ave N,Auto Fire Alarm,4/7/23 10:12,47.723466,-122.348159,POINT (-122.348159 47.723466),F230042016
207 Pontius Ave N,Aid Response,4/7/23 10:13,47.619736,-122.331697,POINT (-122.331697 47.619736),F230042017
Airport Way S / S Royal Brougham Way,Aid Response,4/7/23 10:14,47.592782,-122.322769,POINT (-122.322769 47.592782),F230042018
500 5th Ave,Aid Response,4/7/23 10:26,47.602985,-122.328535,POINT (-122.328535 47.602985),F230042021
358 25th Ave,Aid Response,4/7/23 10:27,47.604854,-122.299956,POINT (-122.299956 47.604854),F230042022
8815 Seward Park Ave S,Auto Fire Alarm,4/7/23 10:27,47.52412,-122.264611,POINT (-122.264611 47.52412),F230042023
270 S Hanford St,Aid Response,4/7/23 10:29,47.575571,-122.33052,POINT (-122.33052 47.575571),F230042024
9061 Seward Park Ave S,Aid Response,4/7/23 10:31,47.521679,-122.264284,POINT (-122.264284 47.521679),F230042025
420 Wall St,Low Acuity Response,4/7/23 10:33,47.616827,-122.345996,POINT (-122.345996 47.616827),F230042026
1005 Terrace St,Auto Fire Alarm,4/7/23 10:35,47.604615,-122.32228,POINT (-122.32228 47.604615),F230042027
11039 17th Ave Ne,Aid Response,4/7/23 10:37,47.709397,-122.309982,POINT (-122.309982 47.709397),F230042029
747 N 135th St,Aid Response,4/7/23 10:38,47.726803,-122.347793,POINT (-122.347793 47.726803),F230042030
4th Ave / University St,Aid Response,4/7/23 10:52,47.608228,-122.334866,POINT (-122.334866 47.608228),F230042031
3958 6th Ave Nw,Illegal Burn,4/7/23 10:56,47.655594,-122.363581,POINT (-122.363581 47.655594),F230042032
12546 33RD AVE NE,Aid Response,4/7/23 11:08,47.719585,-122.292729,POINT (-122.292729 47.719585),F230042033
3rd Ave / Pine St,Medic Response- 7 per Rule,4/7/23 11:16,47.610743,-122.338702,POINT (-122.338702 47.610743),F230042034
Boren Ave / Marion St,MVI - Motor Vehicle Incident,4/7/23 11:18,47.608624,-122.324487,POINT (-122.324487 47.608624),F230042039
4800 Sand Point Way Ne,Aid Response,4/7/23 11:26,47.664275,-122.283475,POINT (-122.283475 47.664275),F230042040
S Main St / Boren Ave S,Medic Response- 6 per Rule,4/7/23 11:27,47.600008,-122.315908,POINT (-122.315908 47.600008),F230042041
221 18th Ave S,Aid Response,4/7/23 11:31,47.600659,-122.308964,POINT (-122.308964 47.600659),F230042043
6620 Roosevelt Way Ne,Alarm Bell,4/7/23 11:32,47.676695,-122.317375,POINT (-122.317375 47.676695),F230042044
10250 31st Ave Sw,Nurseline/AMR,4/7/23 11:37,47.511076,-122.371659,POINT (-122.371659 47.511076),F230042045
4th Ave / Union St,Aid Response,4/7/23 11:41,47.609221,-122.335775,POINT (-122.335775 47.609221),F230042046
4117 M L King Jr Way S,Fuel Spill,4/7/23 11:51,47.566096,-122.2968,POINT (-122.2968 47.566096),F230042048
1660 Harbor Ave Sw,Aid Response,4/7/23 11:52,47.58902,-122.380846,POINT (-122.380846 47.58902),F230042047
3230 West Viewmont Way W,Aid Response,4/7/23 11:56,47.648895,-122.409563,POINT (-122.409563 47.648895),F230042049
8727 Phinney Ave N,Aid Response,4/7/23 11:57,47.692571,-122.353952,POINT (-122.353952 47.692571),F230042050
223 Yesler Way,Low Acuity Response,4/7/23 12:00,47.601718,-122.331581,POINT (-122.331581 47.601718),F230042051
9400 Rainier Ave S,Aid Response,4/7/23 12:09,47.519834,-122.26509,POINT (-122.26509 47.519834),F230042052
Sb I5 At 50,MVI Freeway,4/7/23 12:11,47.661199,-122.322412,POINT (-122.322412 47.661199),F230042054
4400 Fremont Ave N,Aid Response,4/7/23 12:11,47.660408,-122.350028,POINT (-122.350028 47.660408),F230042053
4300 11th Ave Nw,Aid Response,4/7/23 12:12,47.659904,-122.370786,POINT (-122.370786 47.659904),F230042055
2301 Ne Blakeley St,Aid Response,4/7/23 12:16,47.665561,-122.302416,POINT (-122.302416 47.665561),F230042056
171 12th Ave,Aid Response,4/7/23 12:17,47.603031,-122.316782,POINT (-122.316782 47.603031),F230042057
1911 22nd Ave S,Medic Response,4/7/23 12:17,47.586234,-122.304237,POINT (-122.304237 47.586234),F230042058
501 Rainier Ave S,Aid Response,4/7/23 12:22,47.598322,-122.3134,POINT (-122.3134 47.598322),F230042060
3801 34th Ave W,Aid Response,4/7/23 12:23,47.654056,-122.400899,POINT (-122.400899 47.654056),F230042059
1819 N 135th St,MVI - Motor Vehicle Incident,4/7/23 12:26,47.726854,-122.336644,POINT (-122.336644 47.726854),F230042063
6860 E East Green Lake Way N,Auto Fire Alarm,4/7/23 12:38,47.67831,-122.32699,POINT (-122.32699 47.67831),F230042065
3333 Rainier Ave S,Nurseline/AMR,4/7/23 12:41,47.573598,-122.294524,POINT (-122.294524 47.573598),F230042066
305 Harrison St,Aid Response,4/7/23 12:41,47.622089,-122.351371,POINT (-122.351371 47.622089),F230042067
5120 S Morgan St,Medic Response,4/7/23 12:44,47.54428,-122.269337,POINT (-122.269337 47.54428),F230042068
3701 Walla Walla Rd Ne,Water Rescue Response,4/7/23 12:51,47.64941,-122.299332,POINT (-122.299332 47.64941),F230042073
9534 Lake Shore Blvd Ne,Low Acuity Response,4/7/23 12:54,47.697706,-122.274105,POINT (-122.274105 47.697706),F230042072
11th Ave E / E Republican St,Aid Response,4/7/23 12:56,47.623118,-122.317805,POINT (-122.317805 47.623118),F230042074
1615 19th Ave,Low Acuity Response,4/7/23 12:59,47.615477,-122.30744,POINT (-122.30744 47.615477),F230042075
8727 Phinney Ave N,Aid Response,4/7/23 13:00,47.692571,-122.353952,POINT (-122.353952 47.692571),F230042077
3028 1st Ave,Aid Response,4/7/23 13:07,47.618007,-122.354354,POINT (-122.354354 47.618007),F230042078
1800 S Jackson St,Auto Fire Alarm,4/7/23 13:09,47.599239,-122.308968,POINT (-122.308968 47.599239),F230042079
9216 20th Ave Sw,Medic Response,4/7/23 13:09,47.520881,-122.359164,POINT (-122.359164 47.520881),F230042080
6823 Oswego Pl Ne,Low Acuity Response,4/7/23 13:11,47.678007,-122.32259,POINT (-122.32259 47.678007),F230042081
4516 15th Ave Ne,Aid Response,4/7/23 13:14,47.6614,-122.311991,POINT (-122.311991 47.6614),F230042082
1811 Eastlake Ave,Aid Response,4/7/23 13:15,47.618002,-122.329182,POINT (-122.329182 47.618002),F230042083
410 2nd Av Et S,Nurseline/AMR,4/7/23 13:15,47.60122,-122.33113,POINT (-122.33113 47.60122),F230042084
2208 2nd Ave,Aid Response,4/7/23 13:16,47.613326,-122.344446,POINT (-122.344446 47.613326),F230042085
86 PIKE ST,Medic Response,4/7/23 13:21,47.608599,-122.340544,POINT (-122.340544 47.608599),F230042086
N 45th St / Stone Way N,Aid Response,4/7/23 13:23,47.661385,-122.342145,POINT (-122.342145 47.661385),F230042087
3rd Ave / Pike St,Aid Response,4/7/23 13:25,47.60975,-122.337793,POINT (-122.337793 47.60975),F230042088
8125 31st Ave Ne,Medic Response,4/7/23 13:28,47.687697,-122.294966,POINT (-122.294966 47.687697),F230042089
3900 Rainier Vista Ne,Rubbish Fire,4/7/23 13:29,47.654103,-122.307991,POINT (-122.307991 47.654103),F230042090
Sb Sr99 At Lander,MVI - Motor Vehicle Incident,4/7/23 13:31,47.579811,-122.339421,POINT (-122.339421 47.579811),F230042092
1215 Dexter Ave N,AFA4 - Auto Alarm 2 + 1 + 1,4/7/23 13:33,47.629844,-122.342303,POINT (-122.342303 47.629844),F230042091
1000 Ne 88th St,Low Acuity Response,4/7/23 13:35,47.69219,-122.317608,POINT (-122.317608 47.69219),F230042093
4220 50th Ave S,Medic Response,4/7/23 13:38,47.565173,-122.270733,POINT (-122.270733 47.565173),F230042094
12TH AVE / E JAMES CT,Aid Response,4/7/23 13:47,47.607427,-122.31678,POINT (-122.31678 47.607427),F230042095
9406 Lake City Way Ne,Aid Response,4/7/23 13:53,47.697128,-122.305634,POINT (-122.305634 47.697128),F230042096
1811 Eastlake Ave,Aid Response,4/7/23 13:53,47.618002,-122.329182,POINT (-122.329182 47.618002),F230042097
1317 Ne 47th St,Aid Response,4/7/23 13:56,47.663099,-122.314041,POINT (-122.314041 47.663099),F230042098
5320 S Wallace St,Aid Response,4/7/23 14:02,47.497833,-122.266984,POINT (-122.266984 47.497833),F230042100
607 Eastlake Ave E,Triaged Incident,4/7/23 14:02,47.624331,-122.329164,POINT (-122.329164 47.624331),F230042099
Denny Way / Queen Anne Ave N,Triaged Incident,4/7/23 14:05,47.618607,-122.356756,POINT (-122.356756 47.618607),F230042101
3600 S Graham St,Medic Response,4/7/23 14:06,47.546065,-122.286456,POINT (-122.286456 47.546065),F230042102
1811 Eastlake Ave,Aid Response,4/7/23 14:12,47.618002,-122.329182,POINT (-122.329182 47.618002),F230042103
6511 35th Ave Sw,Aid Response,4/7/23 14:13,47.544582,-122.376447,POINT (-122.376447 47.544582),F230042105
123 Queen Anne Ave N,Aid Response,4/7/23 14:14,47.618869,-122.356754,POINT (-122.356754 47.618869),F230042106
1824 E Jefferson St,Nurseline/AMR,4/7/23 14:16,47.606169,-122.308622,POINT (-122.308622 47.606169),F230042109
2201 E Madison St,Aid Response,4/7/23 14:16,47.618428,-122.303639,POINT (-122.303639 47.618428),F230042107
2707 Ne Blakeley St,Aid Response,4/7/23 14:16,47.666373,-122.298427,POINT (-122.298427 47.666373),F230042108
799 Alder St,Encampment Fire,4/7/23 14:18,47.60295,-122.323903,POINT (-122.323903 47.60295),F230042112
5316 Rainier Ave S,Aid Response,4/7/23 14:18,47.553825,-122.280571,POINT (-122.280571 47.553825),F230042110
2301 Ne Blakeley St,Aid Response,4/7/23 14:20,47.665561,-122.302416,POINT (-122.302416 47.665561),F230042111
S Willow St / Swift Ave S,MVI - Motor Vehicle Incident,4/7/23 14:21,47.540922,-122.30182,POINT (-122.30182 47.540922),F230042113
Swift Ave S / S Willow St,Rescue Extrication,4/7/23 14:21,47.540922,-122.30182,POINT (-122.30182 47.540922),F230042114
1420 Western Ave,Medic Response,4/7/23 14:23,47.607557,-122.340392,POINT (-122.340392 47.607557),F230042115
14409 Greenwood Ave N,Aid Response,4/7/23 14:25,47.733281,-122.355569,POINT (-122.355569 47.733281),F230042116
8720 14th Ave S,Aid Response,4/7/23 14:33,47.525419,-122.314927,POINT (-122.314927 47.525419),F230042119
100 Crockett St,Aid Response,4/7/23 14:35,47.637416,-122.355598,POINT (-122.355598 47.637416),F230042120
820 Yale Ave N,Aid Response Yellow,4/7/23 14:41,47.62615,-122.330842,POINT (-122.330842 47.62615),F230042122
701 N 34th St,Aid Response,4/7/23 14:44,47.649588,-122.349735,POINT (-122.349735 47.649588),F230042123
506 10th Ave E,Fire in Building,4/7/23 14:45,47.623183,-122.319906,POINT (-122.319906 47.623183),F230042125
414 N 67th St,Aid Response,4/7/23 14:46,47.677821,-122.354113,POINT (-122.354113 47.677821),F230042124
4415 S Shell St,Medic Response,4/7/23 14:53,47.520337,-122.277517,POINT (-122.277517 47.520337),F230042129
9611 Mary Ave Nw,Aid Response,4/7/23 15:09,47.698699,-122.375447,POINT (-122.375447 47.698699),F230042130
111 Cedar St,Aid Response,4/7/23 15:11,47.615877,-122.35052,POINT (-122.35052 47.615877),F230042131
2025 1st Ave,Aid Response,4/7/23 15:13,47.611256,-122.34293,POINT (-122.34293 47.611256),F230042133
800 Jefferson St,Aid Response,4/7/23 15:17,47.604377,-122.325207,POINT (-122.325207 47.604377),F230042135
128 1st Ave N,Aid Response,4/7/23 15:17,47.618923,-122.35545,POINT (-122.35545 47.618923),F230042136
169 12th Ave,Illegal Burn,4/7/23 15:18,47.602996,-122.316782,POINT (-122.316782 47.602996),F230042137
15th Ave Nw / Nw Leary Way,Aid Response,4/7/23 15:18,47.663664,-122.376123,POINT (-122.376123 47.663664),F230042138
12536 33rd Ave Ne,Aid Response,4/7/23 15:23,47.719514,-122.292729,POINT (-122.292729 47.719514),F230042139
9060 4th Ave Sw,Aid Response,4/7/23 15:27,47.522208,-122.340196,POINT (-122.340196 47.522208),F230042142
OCCIDENTAL AVE S / S WASHINGTON ST,Aid Response,4/7/23 15:30,47.600882,-122.332877,POINT (-122.332877 47.600882),F230042143
111 Terry Ave N,Aid Response,4/7/23 15:35,47.618647,-122.337153,POINT (-122.337153 47.618647),F230042145
400 23rd Ave,Auto Fire Alarm,4/7/23 15:42,47.605147,-122.30279,POINT (-122.30279 47.605147),F230042147
1541 Thorndyke Ave W,Medic Response,4/7/23 15:42,47.632828,-122.391872,POINT (-122.391872 47.632828),F230042148
4751 12th Ave Ne,Aid Response,4/7/23 15:46,47.66341,-122.315259,POINT (-122.315259 47.66341),F230042149
154 27th Ave,Nurseline/AMR,4/7/23 15:47,47.602692,-122.297858,POINT (-122.297858 47.602692),F230042150
306 Blanchard St,Aid Response,4/7/23 15:48,47.613977,-122.343441,POINT (-122.343441 47.613977),F230042151
12245 Aurora Ave N,Aid Response,4/7/23 15:50,47.718047,-122.344911,POINT (-122.344911 47.718047),F230042153
11014 Dayton Ave N,Aid Response,4/7/23 15:54,47.708825,-122.352813,POINT (-122.352813 47.708825),F230042154
710 Cherry St,Aid Response,4/7/23 16:01,47.605387,-122.327511,POINT (-122.327511 47.605387),F230042155
Leary Way Nw / 8th Ave Nw,MVI - Motor Vehicle Incident,4/7/23 16:03,47.660482,-122.366191,POINT (-122.366191 47.660482),F230042156
2132 Boyer Ave E,Aid Response,4/7/23 16:05,47.638567,-122.308651,POINT (-122.308651 47.638567),F230042157
700 Minor Ave,Medic Response,4/7/23 16:05,47.607661,-122.322073,POINT (-122.322073 47.607661),F230042158
1000 4th Ave,Rubbish Fire,4/7/23 16:06,47.606088,-122.332909,POINT (-122.332909 47.606088),F230042159
424 Minor Ave N,Aid Response,4/7/23 16:08,47.622242,-122.332995,POINT (-122.332995 47.622242),F230042161
3815 S Othello St,Low Acuity Response,4/7/23 16:26,47.537037,-122.284506,POINT (-122.284506 47.537037),F230042165
1250 1st Ave S,EVENT - Special Event,4/7/23 16:26,47.592049,-122.334195,POINT (-122.334195 47.592049),F230042166
6620 ROOSEVELT WAY NE,Aid Response,4/7/23 16:35,47.676695,-122.317375,POINT (-122.317375 47.676695),F230042167
350 Westlake Ave N,Aid Response,4/7/23 16:39,47.621458,-122.338461,POINT (-122.338461 47.621458),F230042168
Western Ave / Yesler Way,Aid Response,4/7/23 16:40,47.601722,-122.335549,POINT (-122.335549 47.601722),F230042169
5716 Ne 57th St,Aid Response,4/7/23 16:41,47.669994,-122.266757,POINT (-122.266757 47.669994),F230042170
1420 Ne 65th St,Medic Response,4/7/23 16:46,47.675792,-122.312886,POINT (-122.312886 47.675792),F230042171
2225 4th Ave,Low Acuity Response,4/7/23 16:51,47.614788,-122.342952,POINT (-122.342952 47.614788),F230042172
5915 DELRIDGE WAY SW,Aid Response,4/7/23 16:56,47.549955,-122.363012,POINT (-122.363012 47.549955),F230042173
1922 Nw Blue Ridge Dr,Low Acuity Response,4/7/23 16:59,47.704982,-122.381957,POINT (-122.381957 47.704982),F230042175
2119 3rd Ave,Aid Response,4/7/23 16:59,47.613308,-122.342432,POINT (-122.342432 47.613308),F230042176
321 S Main St,Triaged Incident,4/7/23 16:59,47.600001,-122.330047,POINT (-122.330047 47.600001),F230042177
4515 41st Ave Sw,Aid Response,4/7/23 17:02,47.562739,-122.384135,POINT (-122.384135 47.562739),F230042178
Elliott Ave / Bay St,Investigate Out Of Service,4/7/23 17:09,47.617286,-122.356657,POINT (-122.356657 47.617286),F230042180
5023 51st Ave S,Investigate Out Of Service,4/7/23 17:11,47.556891,-122.269817,POINT (-122.269817 47.556891),F230042181
4935 Sw Bruce St,Aid Response,4/7/23 17:13,47.555267,-122.396435,POINT (-122.396435 47.555267),F230042182
1225 Nw Elford Dr,1RED 1 Unit,4/7/23 17:18,47.728596,-122.370909,POINT (-122.370909 47.728596),F230042183
12318 15th Ave Ne,Aid Response,4/7/23 17:20,47.717758,-122.312622,POINT (-122.312622 47.717758),F230042184
3rd Ave / Pike St,Aid Response,4/7/23 17:25,47.60975,-122.337793,POINT (-122.337793 47.60975),F230042186
937 N 96th St,Auto Fire Alarm,4/7/23 17:27,47.698721,-122.34681,POINT (-122.34681 47.698721),F230042187
Federal Ave E / E Harrison St,Aid Response,4/7/23 17:30,47.621977,-122.318874,POINT (-122.318874 47.621977),F230042188
1415 5th Ave,Aid Response,4/7/23 17:38,47.609827,-122.334796,POINT (-122.334796 47.609827),F230042189
3815 S Othello St,Low Acuity Response,4/7/23 17:40,47.537037,-122.284506,POINT (-122.284506 47.537037),F230042191
1435 1st Ave,Aid Response,4/7/23 17:50,47.608173,-122.33942,POINT (-122.33942 47.608173),F230042194
4th Ave / Madison St,Medic Response,4/7/23 17:51,47.606088,-122.332909,POINT (-122.332909 47.606088),F230042195
3701 Walla Walla Rd Ne,Water Rescue Response,4/7/23 17:57,47.64941,-122.299332,POINT (-122.299332 47.64941),F230042196
812 15th Ave,Aid Response,4/7/23 18:02,47.609342,-122.312838,POINT (-122.312838 47.609342),F230042197
4558 7th Ave Ne,Encampment Fire,4/7/23 18:02,47.662107,-122.320723,POINT (-122.320723 47.662107),F230042198
1413 21st Ave,Aid Response,4/7/23 18:04,47.613063,-122.304946,POINT (-122.304946 47.613063),F230042199
4204 Sw Manning St,Aid Response,4/7/23 18:04,47.571251,-122.385705,POINT (-122.385705 47.571251),F230042200
4400 Stone Way N,Aid Response,4/7/23 18:17,47.65996,-122.342217,POINT (-122.342217 47.65996),F230042201
4747 University Way Ne,Medic Response- Overdose,4/7/23 18:20,47.663371,-122.313098,POINT (-122.313098 47.663371),F230042202
4535 University Way Ne,Low Acuity Response,4/7/23 18:21,47.661582,-122.313125,POINT (-122.313125 47.661582),F230042203
2858 Nw 58th St,Low Acuity Response,4/7/23 18:24,47.670923,-122.393672,POINT (-122.393672 47.670923),F230042205
2220 E Union St,Aid Response,4/7/23 18:34,47.612935,-122.303446,POINT (-122.303446 47.612935),F230042206
2700 Ne University Village St,Triaged Incident,4/7/23 18:45,47.663341,-122.297607,POINT (-122.297607 47.663341),F230042207
1529 3rd Ave,Aid Response,4/7/23 18:45,47.610034,-122.338053,POINT (-122.338053 47.610034),F230042208
4400 Stone Way N,Aid Response,4/7/23 18:54,47.65996,-122.342217,POINT (-122.342217 47.65996),F230042211
6025 Lanham Pl Sw,Aid Response,4/7/23 18:55,47.548171,-122.373688,POINT (-122.373688 47.548171),F230042212
3rd Ave / Pine St,Aid Response,4/7/23 18:56,47.610743,-122.338702,POINT (-122.338702 47.610743),F230042213
1619 3rd Ave,Rescue Elevator,4/7/23 19:03,47.610798,-122.338753,POINT (-122.338753 47.610798),F230042215
334 1st Ave N,EVENT - Special Event,4/7/23 19:06,47.621329,-122.355431,POINT (-122.355431 47.621329),F230042216
14002 Linden Ave N,Aid Response,4/7/23 19:06,47.730569,-122.347758,POINT (-122.347758 47.730569),F230042217
4544 7th Ave Ne,Encampment Fire,4/7/23 19:07,47.662004,-122.320724,POINT (-122.320724 47.662004),F230042218
8600 8th Ave Sw,Rescue Lock In/Out,4/7/23 19:12,47.526461,-122.345473,POINT (-122.345473 47.526461),F230042219
10000 Holman Rd Nw,Aid Response,4/7/23 19:15,47.701727,-122.362067,POINT (-122.362067 47.701727),F230042220
Corliss Ave N / N 92nd St,AFA4 - Auto Alarm 2 + 1 + 1,4/7/23 19:32,47.695927,-122.331119,POINT (-122.331119 47.695927),F230042221
10847 1st Ave S,Auto Fire Alarm,4/7/23 19:38,,,,F230042222
1039 Ne 90th St,Scenes Of Violence 7,4/7/23 19:40,47.694009,-122.317063,POINT (-122.317063 47.694009),F230042223
13748 1st Ave Nw,Aid Response,4/7/23 19:44,47.729013,-122.35825,POINT (-122.35825 47.729013),F230042225
Rainier Ave S / S Holgate St,Aid Response,4/7/23 19:46,47.58633,-122.304239,POINT (-122.304239 47.58633),F230042226
133 Pontius Ave N,Water Job Minor,4/7/23 19:46,47.619624,-122.332269,POINT (-122.332269 47.619624),F230042227
2643 NE UNIVERSITY VILLAGE ST,Aid Response,4/7/23 19:51,47.663317,-122.298742,POINT (-122.298742 47.663317),F230042229
1821 Boren Ave,Aid Response,4/7/23 20:03,47.616329,-122.331683,POINT (-122.331683 47.616329),F230042231
1416 19th Ave,Medic Response,4/7/23 20:04,47.613082,-122.307501,POINT (-122.307501 47.613082),F230042232
113 23rd Ave S,Nurseline/AMR,4/7/23 20:05,47.601601,-122.302284,POINT (-122.302284 47.601601),F230042233
35th Ave Sw / Sw Holly St,Aid Response,4/7/23 20:07,47.542862,-122.376488,POINT (-122.376488 47.542862),F230042234
4544 7th Ave Ne,Investigate Out Of Service,4/7/23 20:12,47.662004,-122.320724,POINT (-122.320724 47.662004),F230042236
3612 S Orcas St,Aid Response,4/7/23 20:13,47.551237,-122.287718,POINT (-122.287718 47.551237),F230042235
1026 Ne 64th St,Aid Response,4/7/23 20:19,47.674979,-122.317139,POINT (-122.317139 47.674979),F230042237
3005 Beacon Ave S,Aid Response,4/7/23 20:20,47.576967,-122.310059,POINT (-122.310059 47.576967),F230042238
1911 22nd Ave S,Auto Fire Alarm,4/7/23 20:29,47.586234,-122.304237,POINT (-122.304237 47.586234),F230042240
12th Ave S / S Jackson St,Medic Response- Overdose,4/7/23 20:30,47.599187,-122.317225,POINT (-122.317225 47.599187),F230042242
15th Ave E / E John St,Aid Response,4/7/23 20:31,47.619967,-122.312719,POINT (-122.312719 47.619967),F230042243
1501 E Thomas St,Medic Response,4/7/23 20:35,47.620503,-122.312698,POINT (-122.312698 47.620503),F230042247
602 1st Ave N,Aid Response,4/7/23 20:35,47.624587,-122.355404,POINT (-122.355404 47.624587),F230042248
11 W Aloha St,Medic Response,4/7/23 20:37,47.627192,-122.356823,POINT (-122.356823 47.627192),F230042250
94 Bay St,Aid Response,4/7/23 20:37,47.618412,-122.355206,POINT (-122.355206 47.618412),F230042251
10507 Aurora Ave N,Aid Response,4/7/23 20:39,47.705096,-122.344695,POINT (-122.344695 47.705096),F230042252
308 4th Ave S,Medic Response,4/7/23 20:40,47.599968,-122.328965,POINT (-122.328965 47.599968),F230042253
1000 1st Ave,Aid Response,4/7/23 20:52,47.604695,-122.336238,POINT (-122.336238 47.604695),F230042254
747 N 135th St,Medic Response,4/7/23 20:55,47.726803,-122.347793,POINT (-122.347793 47.726803),F230042255
5542 34th Ave Ne,Aid Response,4/7/23 20:55,47.668888,-122.291434,POINT (-122.291434 47.668888),F230042256
10th Ave E / E John St,Aid Response,4/7/23 21:03,47.619917,-122.319539,POINT (-122.319539 47.619917),F230042258
2717 Dexter Ave N,Medic Response,4/7/23 21:03,47.644374,-122.346913,POINT (-122.346913 47.644374),F230042257
442 S Main St,Aid Response,4/7/23 21:15,47.600035,-122.328407,POINT (-122.328407 47.600035),F230042263
1410 E John St,Aid Response,4/7/23 21:19,47.61996,-122.313736,POINT (-122.313736 47.61996),F230042264
400 S Jackson St,Aid Response Yellow,4/7/23 21:27,47.599197,-122.328968,POINT (-122.328968 47.599197),F230042266
300 Nw 80th St,Aid Response,4/7/23 21:27,47.686939,-122.36065,POINT (-122.36065 47.686939),F230042265
1551 Minor Ave,Auto Fire Alarm,4/7/23 21:33,47.614436,-122.328268,POINT (-122.328268 47.614436),F230042267
3215 Sw Holly St,Aid Response,4/7/23 21:36,47.542848,-122.37389,POINT (-122.37389 47.542848),F230042268
9038 34th Ave Sw,Aid Response,4/7/23 21:38,47.522515,-122.375359,POINT (-122.375359 47.522515),F230042269
1913 Nw 95th St,Medic Response- 7 per Rule,4/7/23 21:55,47.698244,-122.380916,POINT (-122.380916 47.698244),F230042274
3000 60th Ave Sw,Aid Response Yellow,4/7/23 21:58,47.577724,-122.409383,POINT (-122.409383 47.577724),F230042275
10th Ave S / S King St,Aid Response,4/7/23 21:59,47.598348,-122.319644,POINT (-122.319644 47.598348),F230042277
100 Crockett St,Aid Response,4/7/23 22:09,47.637416,-122.355598,POINT (-122.355598 47.637416),F230042278
11244 57th Ave S,Automatic Fire Alarm Resd,4/7/23 22:12,47.498902,-122.26102,POINT (-122.26102 47.498902),F230042279
1517 W Dravus St,Aid Response,4/7/23 22:13,47.648473,-122.376809,POINT (-122.376809 47.648473),F230042280
2209 1st Ave,Aid Response,4/7/23 22:20,47.612669,-122.345319,POINT (-122.345319 47.612669),F230042282
417 8th Ave S,BC Aid Response,4/7/23 22:32,47.599041,-122.322446,POINT (-122.322446 47.599041),F230042283
