Address,Type,Datetime,Latitude,Longitude,Report Location,Incident Number
2030 8th Ave,Aid Response,3/19/23 2:57,47.615949,-122.336979,POINT (-122.336979 47.615949),F230033836
13th Ave E / E Aloha St,Rubbish Fire,3/19/23 3:03,47.62652,-122.315823,POINT (-122.315823 47.62652),F230033837
9551 Rainier Ave S,Nurseline/AMR,3/19/23 3:21,47.520126,-122.259197,POINT (-122.259197 47.520126),F230033839
1300 S Weller St,Auto Fire Alarm,3/19/23 3:24,47.597496,-122.314971,POINT (-122.314971 47.597496),F230033840
8423 Seward Park Ave S,Low Acuity Response,3/19/23 3:28,47.527709,-122.266081,POINT (-122.266081 47.527709),F230033841
2338 Rainier Ave S,Aid Response,3/19/23 3:42,47.581913,-122.300869,POINT (-122.300869 47.581913),F230033842
819 ALASKAN WAY,Aid Response,3/19/23 3:54,47.602482,-122.337268,POINT (-122.337268 47.602482),F230033843
3230 16th Ave W,Nurseline/AMR,3/19/23 3:55,47.648744,-122.377499,POINT (-122.377499 47.648744),F230033844
33rd Ave S / S Mcclellan St,Car Fire,3/19/23 3:58,47.578345,-122.290869,POINT (-122.290869 47.578345),F230033845
8729 15th Ave Nw,Aid Response,3/19/23 4:14,47.693181,-122.376641,POINT (-122.376641 47.693181),F230033849
725 9th Ave,Low Acuity Response,3/19/23 4:15,47.606444,-122.325563,POINT (-122.325563 47.606444),F230033850
STEWART ST / DENNY WAY,Aid Response,3/19/23 4:25,47.618492,-122.330723,POINT (-122.330723 47.618492),F230033851
301 Pike St,Nurseline/AMR,3/19/23 4:25,47.609755,-122.337782,POINT (-122.337782 47.609755),F230033852
1530 Nw 57th St,Low Acuity Response,3/19/23 4:36,47.670172,-122.376604,POINT (-122.376604 47.670172),F230033855
1530 Nw 57th St,Low Acuity Response,3/19/23 4:41,47.670172,-122.376604,POINT (-122.376604 47.670172),F230033856
2312 3rd Ave,Auto Fire Alarm,3/19/23 4:43,47.614791,-122.34494,POINT (-122.34494 47.614791),F230033857
Nb I5 At Mid Boeing Field,Aid Response,3/19/23 4:51,47.509956,-122.282966,POINT (-122.282966 47.509956),F230033858
2133 3rd Ave,Nurseline/AMR,3/19/23 4:58,47.613418,-122.342618,POINT (-122.342618 47.613418),F230033861
125 Boren Ave S,Medic Response- Overdose,3/19/23 4:58,47.601549,-122.317677,POINT (-122.317677 47.601549),F230033860
11017 Alton Ave Ne,Triaged Incident,3/19/23 5:04,47.708455,-122.282737,POINT (-122.282737 47.708455),F230033862
3621 33rd Ave S,Nurseline/AMR,3/19/23 5:09,47.571408,-122.291001,POINT (-122.291001 47.571408),F230033863
115 BELMONT AVE E,Rubbish Fire,3/19/23 5:22,47.618652,-122.324006,POINT (-122.324006 47.618652),F230033864
12th Ave S / S Charles St,Medic Response- Overdose,3/19/23 5:33,47.593834,-122.317281,POINT (-122.317281 47.593834),F230033866
109 JOHN ST,Aid Response Yellow,3/19/23 5:35,47.619767,-122.355198,POINT (-122.355198 47.619767),F230033867
8500 9th Ave Nw,Activated CO Detector,3/19/23 5:45,47.690646,-122.368323,POINT (-122.368323 47.690646),F230033869
11746 Aurora Ave N,Aid Response,3/19/23 5:45,47.715048,-122.344858,POINT (-122.344858 47.715048),F230033870
3641 2nd Ave S,Triaged Incident,3/19/23 5:51,47.571212,-122.332002,POINT (-122.332002 47.571212),F230033871
7TH AVE / JAMES ST,Encampment Aid,3/19/23 5:56,47.604625,-122.32697,POINT (-122.32697 47.604625),F230033873
101 Nickerson St,Triaged Incident,3/19/23 6:00,47.64865,-122.355229,POINT (-122.355229 47.64865),F230033874
2024 3rd Ave,Nurseline/AMR,3/19/23 6:03,47.612578,-122.341197,POINT (-122.341197 47.612578),F230033875
108 2nd Ave Et S,Nurseline/AMR,3/19/23 6:16,47.598477,-122.329021,POINT (-122.329021 47.598477),F230033878
11026 Dayton Ave N,Aid Response,3/19/23 6:16,47.708935,-122.352814,POINT (-122.352814 47.708935),F230033877
118 Bell St,Low Acuity Response,3/19/23 6:21,47.613497,-122.346355,POINT (-122.346355 47.613497),F230033880
5601 California Ave Sw,Nurseline/AMR,3/19/23 6:23,47.552104,-122.387038,POINT (-122.387038 47.552104),F230033882
405 M L King Jr Way S,Triaged Incident,3/19/23 6:23,47.599173,-122.297417,POINT (-122.297417 47.599173),F230033883
2425 Sw Webster St,Aid Response,3/19/23 6:27,47.535522,-122.364086,POINT (-122.364086 47.535522),F230033884
6901 M L King Jr Way S,1RED 1 Unit,3/19/23 6:32,47.540684,-122.283048,POINT (-122.283048 47.540684),F230033885
1st Ave / Pike St,Aid Response,3/19/23 6:35,47.608821,-122.340013,POINT (-122.340013 47.608821),F230033886
14300 Greenwood Ave N,Triaged Incident,3/19/23 6:44,47.732314,-122.355567,POINT (-122.355567 47.732314),F230033887
3rd Ave / Cherry St,Aid Response,3/19/23 6:58,47.603484,-122.332062,POINT (-122.332062 47.603484),F230033889
1005 Terrace St,Aid Response,3/19/23 7:00,47.604615,-122.32228,POINT (-122.32228 47.604615),F230033890
8340 15th Ave Nw,Encampment Fire,3/19/23 7:02,47.689099,-122.3768,POINT (-122.3768 47.689099),F230033891
15TH AVE NW / NW 85TH ST,Encampment Fire,3/19/23 7:03,47.690609,-122.376806,POINT (-122.376806 47.690609),F230033892
3rd Ave / Union St,Aid Response,3/19/23 7:04,47.608756,-122.336885,POINT (-122.336885 47.608756),F230033894
11735 Roosevelt Way Ne,Medic Response,3/19/23 7:13,47.714219,-122.317971,POINT (-122.317971 47.714219),F230033895
11 W Aloha St,Medic Response,3/19/23 7:20,47.627192,-122.356823,POINT (-122.356823 47.627192),F230033897
2400 S Jackson St,Aid Response,3/19/23 7:21,47.599288,-122.301137,POINT (-122.301137 47.599288),F230033898
3610 33rd Ave S,Aid Response,3/19/23 7:35,47.571499,-122.290999,POINT (-122.290999 47.571499),F230033899
2312 3rd Ave,Auto Fire Alarm,3/19/23 7:53,47.614791,-122.34494,POINT (-122.34494 47.614791),F230033900
2900 3rd Ave W,Aid Response,3/19/23 7:55,47.645803,-122.360896,POINT (-122.360896 47.645803),F230033901
2026 3rd Ave,Medic Response- Overdose,3/19/23 8:05,47.612594,-122.341224,POINT (-122.341224 47.612594),F230033903
668 W Emerson St,Aid Response,3/19/23 8:09,47.651084,-122.365962,POINT (-122.365962 47.651084),F230033905
204 Ne 94th St,Auto Fire Alarm,3/19/23 8:13,47.69681,-122.327101,POINT (-122.327101 47.69681),F230033906
747 N 135th St,Aid Response,3/19/23 8:20,47.726803,-122.347793,POINT (-122.347793 47.726803),F230033907
13th Ave S / S Plum St,Medic Response,3/19/23 8:29,47.58554,-122.31598,POINT (-122.31598 47.58554),F230033908
5215 33rd Ave S,Low Acuity Response,3/19/23 8:33,47.555159,-122.290484,POINT (-122.290484 47.555159),F230033909
7661 East Green Lake Dr N,Medic Response,3/19/23 8:40,47.683858,-122.334464,POINT (-122.334464 47.683858),F230033910
934 N 98th St,2RED - 1 + 1,3/19/23 8:55,47.700531,-122.346871,POINT (-122.346871 47.700531),F230033912
601 E PIKE ST,Aid Response,3/19/23 9:05,47.614094,-122.324447,POINT (-122.324447 47.614094),F230033915
2614 4th Ave,Aid Response,3/19/23 9:05,47.617316,-122.347229,POINT (-122.347229 47.617316),F230033914
4715 42nd Ave Sw,Aid Response,3/19/23 9:17,47.560828,-122.385465,POINT (-122.385465 47.560828),F230033916
12740 33rd Ave Ne,Aid Response,3/19/23 9:20,47.720938,-122.292513,POINT (-122.292513 47.720938),F230033917
1630 43rd Ave E,Aid Response,3/19/23 9:23,47.633523,-122.277157,POINT (-122.277157 47.633523),F230033918
401 5th Ave S,Aid Response,3/19/23 9:31,47.599186,-122.327667,POINT (-122.327667 47.599186),F230033919
25th Ave S / S Walker St,Aid Response,3/19/23 9:34,47.583647,-122.300334,POINT (-122.300334 47.583647),F230033920
1250 1st Ave S,EVENT - Special Event,3/19/23 9:44,47.592049,-122.334195,POINT (-122.334195 47.592049),F230033921
1050 Ne 50th St,Aid Response,3/19/23 9:49,47.664932,-122.316859,POINT (-122.316859 47.664932),F230033922
3641 2nd Ave S,Triaged Incident,3/19/23 9:56,47.571212,-122.332002,POINT (-122.332002 47.571212),F230033923
212 Alaskan Way S,Auto Fire Alarm,3/19/23 9:57,47.600591,-122.335915,POINT (-122.335915 47.600591),F230033924
202 6th Ave S,Aid Response,3/19/23 10:11,47.600854,-122.326354,POINT (-122.326354 47.600854),F230033925
2049 Ne 103rd St,Aid Response,3/19/23 10:11,47.703018,-122.30653,POINT (-122.30653 47.703018),F230033927
12327 15th Ave Ne,Aid Response,3/19/23 10:15,47.71784,-122.312625,POINT (-122.312625 47.71784),F230033928
7351 East Green Lake Dr N,Medic Response,3/19/23 10:24,47.681141,-122.326677,POINT (-122.326677 47.681141),F230033930
2300 S Massachusetts St,Aid Response,3/19/23 10:37,47.588375,-122.302594,POINT (-122.302594 47.588375),F230033932
566 Denny Way,Aid Response,3/19/23 10:41,47.618563,-122.345625,POINT (-122.345625 47.618563),F230033933
12505 Greenwood Ave N,Aid Response,3/19/23 10:42,47.719638,-122.355539,POINT (-122.355539 47.719638),F230033934
4700 12th Ave Ne,Aid Response,3/19/23 10:47,47.663106,-122.315263,POINT (-122.315263 47.663106),F230033935
720 Olive Way,Aid Response,3/19/23 10:50,47.61369,-122.334946,POINT (-122.334946 47.61369),F230033936
4548 Brooklyn Ave Ne,Aid Response,3/19/23 10:51,47.66171,-122.314275,POINT (-122.314275 47.66171),F230033937
2418 Nw 56th St,Aid Response,3/19/23 10:56,47.669458,-122.387807,POINT (-122.387807 47.669458),F230033938
110 Boren Ave N,Auto Fire Alarm,3/19/23 11:01,47.618632,-122.335875,POINT (-122.335875 47.618632),F230033939
833 S Thistle St,Aid Response,3/19/23 11:01,47.528164,-122.322448,POINT (-122.322448 47.528164),F230033940
7th Ave Ne / Ne 45th St,Encampment Fire,3/19/23 11:04,47.661319,-122.320728,POINT (-122.320728 47.661319),F230033941
2970 Sw Avalon Way,Aid Response,3/19/23 11:07,47.568791,-122.37075,POINT (-122.37075 47.568791),F230033947
1473 22nd Ave,Automatic Fire Alarm Resd,3/19/23 11:07,47.613803,-122.303612,POINT (-122.303612 47.613803),F230033948
318 2nd Ave Et S,Aid Response,3/19/23 11:09,47.600194,-122.330541,POINT (-122.330541 47.600194),F230033949
9534 45th Ave Ne,Low Acuity Response,3/19/23 11:11,47.69771,-122.280021,POINT (-122.280021 47.69771),F230033951
2618 S Delappe Pl,Aid Response,3/19/23 11:14,47.573548,-122.298527,POINT (-122.298527 47.573548),F230033953
11030 2nd Ave Ne,Aid Response,3/19/23 11:20,47.709012,-122.327304,POINT (-122.327304 47.709012),F230033954
5315 15th Ave Nw,Encampment Fire,3/19/23 11:24,47.667266,-122.376217,POINT (-122.376217 47.667266),F230033955
2418 Nw 56th St,Aid Response,3/19/23 11:27,47.669458,-122.387807,POINT (-122.387807 47.669458),F230033956
2nd Ave / Yesler Way,Aid Response,3/19/23 11:28,47.601719,-122.331984,POINT (-122.331984 47.601719),F230033957
2418 Nw 56th St,Medic Response- 7 per Rule,3/19/23 11:35,47.669458,-122.387807,POINT (-122.387807 47.669458),F230033960
4315 Sw Holgate St,Aid Response,3/19/23 11:35,47.586771,-122.386512,POINT (-122.386512 47.586771),F230033958
11222 56th Ave S,Aid Response,3/19/23 11:35,47.500082,-122.262435,POINT (-122.262435 47.500082),F230033959
S Othello St / 42nd Ave S,Aid Response,3/19/23 11:37,47.537049,-122.280735,POINT (-122.280735 47.537049),F230033961
512 N 143rd St,MVI - Motor Vehicle Incident,3/19/23 11:41,47.732314,-122.352869,POINT (-122.352869 47.732314),F230033963
10570 Greenwood Ave N,Aid Response,3/19/23 11:53,47.705716,-122.355458,POINT (-122.355458 47.705716),F230033965
9412 51st Ave S,Medic Response,3/19/23 12:00,47.517788,-122.270012,POINT (-122.270012 47.517788),F230033966
304 Bell St,Water Job Minor,3/19/23 12:05,47.614732,-122.344759,POINT (-122.344759 47.614732),F230033968
2622 California Ave Sw,Aid Response,3/19/23 12:08,47.580763,-122.386563,POINT (-122.386563 47.580763),F230033971
2614 42nd Ave Sw,Nurseline/AMR,3/19/23 12:08,47.580923,-122.385183,POINT (-122.385183 47.580923),F230033969
202 6th Ave S,Aid Response,3/19/23 12:10,47.600854,-122.326354,POINT (-122.326354 47.600854),F230033972
9200 2nd Ave Sw,Aid Response,3/19/23 12:15,47.521244,-122.336301,POINT (-122.336301 47.521244),F230033973
2927 25th Ave W,Aid Response,3/19/23 12:15,47.645854,-122.388972,POINT (-122.388972 47.645854),F230033974
140 23rd Ave S,Aid Response,3/19/23 12:17,47.601407,-122.302235,POINT (-122.302235 47.601407),F230033976
19th Ave E / E Thomas St,Aid Response,3/19/23 12:17,47.620487,-122.30735,POINT (-122.30735 47.620487),F230033975
2121 26th Ave S,Auto Fire Alarm,3/19/23 12:21,47.584234,-122.299024,POINT (-122.299024 47.584234),F230033977
1811 Eastlake Ave,Aid Response,3/19/23 12:28,47.618002,-122.329182,POINT (-122.329182 47.618002),F230033979
4028 53rd Ave Sw,Aid Response,3/19/23 12:29,47.568033,-122.400715,POINT (-122.400715 47.568033),F230033980
2555 29th Ave S,Medic Response,3/19/23 12:34,47.579882,-122.295179,POINT (-122.295179 47.579882),F230033981
1700 17th Ave,Aid Response,3/19/23 12:38,47.616443,-122.310151,POINT (-122.310151 47.616443),F230033983
722 11th Ave E,Aid Response Yellow,3/19/23 12:43,47.625509,-122.318061,POINT (-122.318061 47.625509),F230033984
Colorado Ave S / S Hanford St,Investigate Out Of Service,3/19/23 12:45,47.575576,-122.336788,POINT (-122.336788 47.575576),F230033985
212 Alaskan Way S,Auto Fire Alarm,3/19/23 12:48,47.600591,-122.335915,POINT (-122.335915 47.600591),F230033987
508 Garfield St,Aid Response,3/19/23 12:49,47.63314,-122.347051,POINT (-122.347051 47.63314),F230033986
2610 19th Ave S,Aid Response,3/19/23 12:51,47.580202,-122.308737,POINT (-122.308737 47.580202),F230033988
1727 Harbor Ave Sw,Aid Response,3/19/23 12:53,47.588474,-122.380078,POINT (-122.380078 47.588474),F230033989
5th Ave Ne / Ne 112th St,Aid Response,3/19/23 12:54,47.709581,-122.323304,POINT (-122.323304 47.709581),F230033990
5958 Rainier Ave S,Aid Response,3/19/23 13:02,47.548885,-122.276992,POINT (-122.276992 47.548885),F230033993
4th Ave / Pike St,Medic Response- Overdose,3/19/23 13:02,47.610214,-122.336683,POINT (-122.336683 47.610214),F230033994
3rd Ave / Union St,Medic Response,3/19/23 13:04,47.608756,-122.336885,POINT (-122.336885 47.608756),F230033995
E Madison St / 41st Ave E,Triaged Incident,3/19/23 13:10,47.634529,-122.27986,POINT (-122.27986 47.634529),F230033997
Rainier Ave S / S Henderson St,Aid Response,3/19/23 13:15,47.523307,-122.269986,POINT (-122.269986 47.523307),F230033998
3621 33rd Ave S,Aid Response,3/19/23 13:19,47.571408,-122.291001,POINT (-122.291001 47.571408),F230033999
401 Ne Northgate Way,Aid Response,3/19/23 13:28,47.708603,-122.324575,POINT (-122.324575 47.708603),F230034000
200 2nd Ave N,Alarm Bell,3/19/23 13:30,47.619759,-122.35283,POINT (-122.35283 47.619759),F230034001
7345 Delridge Way Sw,Encampment Fire,3/19/23 13:39,47.536381,-122.361331,POINT (-122.361331 47.536381),F230034002
Sylvan Way Sw / Delridge Way Sw,1RED 1 Unit,3/19/23 13:39,47.53658,-122.36131,POINT (-122.36131 47.53658),F230034004
202 19th Ave E,Aid Response,3/19/23 13:41,47.619673,-122.307364,POINT (-122.307364 47.619673),F230034005
5209 M L King Jr Way S,Aid Response,3/19/23 13:41,47.555157,-122.290083,POINT (-122.290083 47.555157),F230034008
4425 M L King Jr Way S,1RED 1 Unit,3/19/23 13:46,47.563567,-122.29522,POINT (-122.29522 47.563567),F230034012
9400 Rainier Ave S,Auto Fire Alarm,3/19/23 13:47,47.519834,-122.26509,POINT (-122.26509 47.519834),F230034011
13000 Lake City Way Ne,Aid Response,3/19/23 13:49,47.722899,-122.293194,POINT (-122.293194 47.722899),F230034013
1526 3rd Ave,Medic Response,3/19/23 13:51,47.610003,-122.338025,POINT (-122.338025 47.610003),F230034014
Beacon Ave S / S Bayview St,Aid Response,3/19/23 13:56,47.581017,-122.313803,POINT (-122.313803 47.581017),F230034015
999 Nw Leary Way,1RED 1 Unit,3/19/23 14:02,47.663657,-122.37045,POINT (-122.37045 47.663657),F230034017
4219 S Othello St,Aid Response,3/19/23 14:12,47.53705,-122.280473,POINT (-122.280473 47.53705),F230034021
109 23rd Ave E,Nurseline/AMR,3/19/23 14:14,47.619215,-122.302545,POINT (-122.302545 47.619215),F230034022
11030 5th Ave Ne,Auto Fire Alarm,3/19/23 14:17,47.709488,-122.323301,POINT (-122.323301 47.709488),F230034023
3900 S Othello St,Aid Response,3/19/23 14:19,47.537046,-122.283397,POINT (-122.283397 47.537046),F230034024
4300 Brooklyn Ave Ne,Rescue Elevator,3/19/23 14:26,47.659809,-122.314324,POINT (-122.314324 47.659809),F230034025
2360 43rd Ave E,Aid Response,3/19/23 14:33,47.640063,-122.277079,POINT (-122.277079 47.640063),F230034026
2727 W Manor Pl,Rescue Elevator,3/19/23 14:45,47.652955,-122.391732,POINT (-122.391732 47.652955),F230034030
1401 Broadway,Aid Response,3/19/23 14:54,47.612963,-122.320762,POINT (-122.320762 47.612963),F230034032
5300 24th Ave Ne,Aid Response,3/19/23 14:54,47.66707,-122.301946,POINT (-122.301946 47.66707),F230034031
810 Virginia St,Aid Response,3/19/23 14:54,47.615789,-122.336507,POINT (-122.336507 47.615789),F230034033
2110 W Ruffner St,Natural Gas Odor,3/19/23 14:55,47.652156,-122.383365,POINT (-122.383365 47.652156),F230034034
6620 Roosevelt Way Ne,Triaged Incident,3/19/23 14:57,47.676695,-122.317375,POINT (-122.317375 47.676695),F230034035
3870 Montlake Blvd Ne,Aid Response,3/19/23 15:02,47.651797,-122.303502,POINT (-122.303502 47.651797),F230034036
4TH AVE S / EDGAR MARTINEZ DR S,Illegal Burn,3/19/23 15:06,47.590311,-122.32905,POINT (-122.32905 47.590311),F230034038
1410 E John St,Aid Response,3/19/23 15:07,47.61996,-122.313736,POINT (-122.313736 47.61996),F230034039
2010 S Jackson St,Nurseline/AMR,3/19/23 15:10,47.599258,-122.305827,POINT (-122.305827 47.599258),F230034040
6612 49th Ave S,Medic Response,3/19/23 15:17,47.543006,-122.27152,POINT (-122.27152 47.543006),F230034041
2200 Nw 58th St,Aid Response,3/19/23 15:19,47.670912,-122.384743,POINT (-122.384743 47.670912),F230034042
HARRISON ST / WESTLAKE AVE N,Aid Response,3/19/23 15:20,47.622041,-122.338456,POINT (-122.338456 47.622041),F230034043
2212 S Jackson St,Auto Fire Alarm,3/19/23 15:21,47.599276,-122.303156,POINT (-122.303156 47.599276),F230034044
25th Ave S / S College St,Investigate Out Of Service,3/19/23 15:24,47.582934,-122.300343,POINT (-122.300343 47.582934),F230034046
Harvard Ave / E Pike St,Medic Response,3/19/23 15:30,47.614066,-122.322111,POINT (-122.322111 47.614066),F230034048
1318 Sw Webster St,Automatic Fire Alarm Resd,3/19/23 15:32,47.535496,-122.35186,POINT (-122.35186 47.535496),F230034049
9200 2nd Ave Sw,Aid Response,3/19/23 15:35,47.521244,-122.336301,POINT (-122.336301 47.521244),F230034050
116 11th Ave E,Medic Response,3/19/23 15:37,47.618938,-122.318218,POINT (-122.318218 47.618938),F230034051
12243 6th Ave Nw,Low Acuity Response,3/19/23 15:38,47.718089,-122.363641,POINT (-122.363641 47.718089),F230034052
8603 Fauntleroy Way Sw,Aid Response,3/19/23 15:38,47.526754,-122.392756,POINT (-122.392756 47.526754),F230034053
950 Nw Carkeek Park Rd,Illegal Burn,3/19/23 15:39,47.711677,-122.367702,POINT (-122.367702 47.711677),F230034055
1834 8th Ave W,Automatic Fire Alarm Resd,3/19/23 15:40,47.635169,-122.367686,POINT (-122.367686 47.635169),F230034056
2218 2nd Ave,Aid Response,3/19/23 15:41,47.613404,-122.344579,POINT (-122.344579 47.613404),F230034058
2580 Sw Barton St,Aid Response,3/19/23 15:41,47.521022,-122.365633,POINT (-122.365633 47.521022),F230034057
1221 1st Ave,Aid Response,3/19/23 15:48,47.606268,-122.337677,POINT (-122.337677 47.606268),F230034060
2724 Walnut Ave Sw,Low Acuity Response,3/19/23 15:50,47.579188,-122.383294,POINT (-122.383294 47.579188),F230034059
14115 Aurora Ave N,Aid Response,3/19/23 15:50,47.731129,-122.345064,POINT (-122.345064 47.731129),F230034061
100 Nw 85th St,Triaged Incident,3/19/23 16:04,47.69061,-122.357982,POINT (-122.357982 47.69061),F230034064
5913 Sw Admiral Way,Automatic Fire Alarm Resd,3/19/23 16:07,47.575898,-122.408281,POINT (-122.408281 47.575898),F230034065
1907 4th Ave S,Aid Response,3/19/23 16:09,47.586118,-122.329062,POINT (-122.329062 47.586118),F230034066
210 E Blaine St,Aid Response,3/19/23 16:09,47.634866,-122.325102,POINT (-122.325102 47.634866),F230034067
425 16th Ave E,Aid Response,3/19/23 16:11,47.622369,-122.311353,POINT (-122.311353 47.622369),F230034068
3641 2nd Ave S,Triaged Incident,3/19/23 16:12,47.571212,-122.332002,POINT (-122.332002 47.571212),F230034069
820 Nw 95th St,1RED 1 Unit,3/19/23 16:17,47.697867,-122.367016,POINT (-122.367016 47.697867),F230034070
E John St / Broadway E,Aid Response,3/19/23 16:21,47.619908,-122.320873,POINT (-122.320873 47.619908),F230034071
14100 Aurora Ave N,Aid Response,3/19/23 16:22,47.731039,-122.345063,POINT (-122.345063 47.731039),F230034072
3700 S Alaska St,Medic Response,3/19/23 16:22,47.560748,-122.287027,POINT (-122.287027 47.560748),F230034073
317 26th Ave S,Aid Response,3/19/23 16:26,47.599954,-122.298646,POINT (-122.298646 47.599954),F230034075
9701 Myers Way S,Aid Response,3/19/23 16:27,47.515953,-122.331862,POINT (-122.331862 47.515953),F230034076
4TH AVE / OLIVE WAY,Aid Response,3/19/23 16:28,47.612182,-122.338543,POINT (-122.338543 47.612182),F230034077
726 39th Ave,Medic Response,3/19/23 16:29,47.608423,-122.284092,POINT (-122.284092 47.608423),F230034078
7901 M L King Jr Way S,Medic Response,3/19/23 16:49,47.531537,-122.280793,POINT (-122.280793 47.531537),F230034079
1024 6th Ave S,Auto Fire Alarm,3/19/23 16:54,47.593877,-122.325968,POINT (-122.325968 47.593877),F230034081
3218 S Dearborn St,Aid Response,3/19/23 16:54,47.595747,-122.29126,POINT (-122.29126 47.595747),F230034080
1506 S Hill St,Automatic Fire Alarm Resd,3/19/23 16:57,47.584544,-122.313299,POINT (-122.313299 47.584544),F230034082
1427 4TH AVE,Aid Response,3/19/23 16:58,47.609484,-122.336016,POINT (-122.336016 47.609484),F230034083
9220 2nd Ave Sw,Aid Response,3/19/23 17:03,47.520903,-122.335815,POINT (-122.335815 47.520903),F230034085
1732 16th Ave,Aid Response,3/19/23 17:05,47.616815,-122.311453,POINT (-122.311453 47.616815),F230034086
2300 S Massachusetts St,Aid Response,3/19/23 17:14,47.588375,-122.302594,POINT (-122.302594 47.588375),F230034088
2215 1st Ave,Auto Fire Alarm,3/19/23 17:16,47.612716,-122.345399,POINT (-122.345399 47.612716),F230034089
801 Alaskan Way,Aid Response,3/19/23 17:23,47.602348,-122.337148,POINT (-122.337148 47.602348),F230034090
3904 Dayton Ave N,Aid Response,3/19/23 17:26,47.654173,-122.352596,POINT (-122.352596 47.654173),F230034091
6820 51st Ave S,Low Acuity Response,3/19/23 17:29,47.541413,-122.269916,POINT (-122.269916 47.541413),F230034093
1005 Terrace St,Aid Response Yellow,3/19/23 17:30,47.604615,-122.32228,POINT (-122.32228 47.604615),F230034094
1600 S Lane St,Aid Response,3/19/23 17:32,47.59665,-122.311586,POINT (-122.311586 47.59665),F230034095
221 10th Ave S,Aid Response,3/19/23 17:33,47.600715,-122.319304,POINT (-122.319304 47.600715),F230034096
302 N 125th St,Aid Response,3/19/23 17:39,47.719601,-122.355512,POINT (-122.355512 47.719601),F230034097
4719 12th Ave Ne,Aid Response,3/19/23 17:41,47.663215,-122.315262,POINT (-122.315262 47.663215),F230034098
1006 Spring St,Aid Response,3/19/23 17:49,47.609615,-122.326834,POINT (-122.326834 47.609615),F230034100
N 109th St / Aurora Ave N,Aid Response,3/19/23 17:52,47.708043,-122.344743,POINT (-122.344743 47.708043),F230034101
1911 22nd Ave S,Aid Response,3/19/23 17:54,47.586234,-122.304237,POINT (-122.304237 47.586234),F230034102
118 6th Ave N,Alarm Bell,3/19/23 17:55,47.618764,-122.345006,POINT (-122.345006 47.618764),F230034104
3540 Ne 110th St,Aid Response,3/19/23 17:58,47.708356,-122.289374,POINT (-122.289374 47.708356),F230034105
5th Ave N / Broad St,Aid Response,3/19/23 18:00,47.620908,-122.347601,POINT (-122.347601 47.620908),F230034106
6019 30th Ave Sw,Aid Response,3/19/23 18:05,47.548215,-122.371206,POINT (-122.371206 47.548215),F230034108
6004 31st Ave Sw,Nurseline/AMR,3/19/23 18:07,47.548281,-122.37207,POINT (-122.37207 47.548281),F230034111
1401 2nd Ave,Aid Response,3/19/23 18:07,47.608292,-122.337995,POINT (-122.337995 47.608292),F230034109
126 29th Ave E,Aid Response,3/19/23 18:08,47.619219,-122.294804,POINT (-122.294804 47.619219),F230034110
1200 University St,Rescue Elevator,3/19/23 18:08,47.611943,-122.325987,POINT (-122.325987 47.611943),F230034112
5th Ave S / S Weller St,Natural Gas Odor,3/19/23 18:15,47.597517,-122.327675,POINT (-122.327675 47.597517),F230034116
1632 S Weller St,Aid Response,3/19/23 18:22,47.597488,-122.311161,POINT (-122.311161 47.597488),F230034118
14025 15th Ave Ne,Aid Response,3/19/23 18:29,47.730477,-122.312702,POINT (-122.312702 47.730477),F230034119
8500 16th Ave Nw,Aid Response,3/19/23 18:31,47.690606,-122.377883,POINT (-122.377883 47.690606),F230034120
800 N 122nd St,Aid Response,3/19/23 18:32,47.717771,-122.349453,POINT (-122.349453 47.717771),F230034121
39th Ave S / S Graham St,MVI - Motor Vehicle Incident,3/19/23 18:35,47.546021,-122.283341,POINT (-122.283341 47.546021),F230034122
613 Wingard Ct N,Illegal Burn,3/19/23 18:36,47.727564,-122.351511,POINT (-122.351511 47.727564),F230034123
917 Ne 115th St,Aid Response,3/19/23 18:40,47.712206,-122.31904,POINT (-122.31904 47.712206),F230034126
31st Ave Ne / Ne 83rd St,Investigate Out Of Service,3/19/23 18:46,47.688817,-122.294999,POINT (-122.294999 47.688817),F230034129
2020 Western Ave,Aid Response,3/19/23 18:46,47.610525,-122.343799,POINT (-122.343799 47.610525),F230034128
500 Pine St,Aid Response,3/19/23 18:47,47.611672,-122.336484,POINT (-122.336484 47.611672),F230034130
2128 N 130th St,Aid Response,3/19/23 18:49,47.723205,-122.333812,POINT (-122.333812 47.723205),F230034131
204 Ne 94th St,Auto Fire Alarm,3/19/23 18:51,47.69681,-122.327101,POINT (-122.327101 47.69681),F230034132
10642 59th Ave S,Aid Response,3/19/23 18:53,47.504877,-122.259475,POINT (-122.259475 47.504877),F230034133
1430 S Donovan St,Encampment Fire,3/19/23 18:58,47.525591,-122.314603,POINT (-122.314603 47.525591),F230034134
6620 Roosevelt Way Ne,Medic Response- 7 per Rule,3/19/23 19:00,47.676695,-122.317375,POINT (-122.317375 47.676695),F230034135
2816 S Eddy St,Automatic Fire Alarm Resd,3/19/23 19:03,47.545316,-122.296714,POINT (-122.296714 47.545316),F230034136
142 N 78th St,Aid Response,3/19/23 19:06,47.685477,-122.357407,POINT (-122.357407 47.685477),F230034137
9200 2nd Ave Sw,Medic Response,3/19/23 19:14,47.521244,-122.336301,POINT (-122.336301 47.521244),F230034138
